rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk, adjt,TeamID
49,Colorado St.,MWC,25-6,111.85427033349256,28,98.09516888059284,95,0.8189834778229175,49,25,6,14,4,14-4,0.6105824069126687,0.4432281395063771,0.6637960322821386,0.6105824069126687,0.4432281395063771,0.6637960322821386,0.7801098242351114,0.8649858467980847,104.5120315714182,99.2201584252364,104.5120315714182,99.2201584252364,111.83619082593964,98.6035968167775,121.76216848985992,102.2146944324379,0.882096392300005,7,0.1374176757760165,1267.0,1188.0,1178.9249999999995,1.0747078906631042,1.0076976906927924,0,0.7777777777777778,4.297908521967048,18,5,65.56199623969954,1161
50,St. John's,BE,17-15,110.19090984324164,43,96.71525001760855,73,0.8175891036002212,50,17,15,8,11,8-11,0.6439279120082767,0.410444968644293,0.7657570484045173,0.6439279120082767,0.410444968644293,0.7657570484045173,0.732605089774442,0.8609282221801244,105.31148450438111,98.772974294685,105.31148450438111,98.772974294685,109.6407862944522,96.5404294046844,113.20375333687588,100.29042932102595,0.8010498833411659,12,-0.090496607309693,1481.0,1445.0,1422.8249999999998,1.0408869678280883,1.0155851914325376,0,0.4210526315789473,-3.312985675438993,105,333,73.56852174737185,1385
51,Creighton,BE,23-12,104.81394924290116,123,92.13865074583512,19,0.8149140041915257,51,23,12,12,7,12-7,0.7020973765658343,0.5196750727452557,0.7612289542510793,0.7020973765658343,0.5196750727452557,0.7612289542510793,0.7080461985320378,0.8572592346854474,107.03758499798884,97.9094279310928,107.03758499798884,97.9094279310928,102.73592801725393,91.7716418243121,111.9217565858304,97.9215269507602,0.8229970979904898,14,0.0784807480329651,1280.0,1282.0,1309.9,0.9771738300633636,0.9787006641728376,0,0.631578947368421,1.7075055129307175,41,32,66.98758764122077,1166
52,VCU,A10,22-10,100.87670511866745,202,88.94325498961905,7,0.8096681198136878,52,22,10,14,4,14-4,0.6410674495216123,0.6476510350568453,0.6233963254915031,0.6410674495216123,0.6476510350568453,0.6233963254915031,0.7754591373755223,0.7669421031353184,105.83458239508846,99.53622596301972,105.83458239508846,99.53622596301972,103.30642158206386,89.78098832029661,113.62579578102869,96.70976531068465,0.8645674964217207,8,0.0346437215187189,1252.0,1139.0,1240.525,1.0092501158783578,0.9181596501481228,0,0.7777777777777778,0.5046189839138042,52,96,68.54681947762191,1433
53,North Texas,CUSA,25-7,104.60838607520888,128,92.31554283420232,21,0.808087187430392,53,25,7,16,2,16-2,0.495563859868965,0.5056976738586065,0.4725209818224345,0.495563859868965,0.5056976738586065,0.4725209818224345,0.8500399843188955,0.8047839013735508,103.79437735894676,102.39001487240036,103.79437735894676,102.39001487240036,106.44024920335416,94.3728493853186,138.47933147587386,124.34789968282315,0.7751868946633516,3,0.0253590623524702,1184.0,1006.0,1083.075,1.0931837592041178,0.9288368764859312,0,0.8888888888888888,0.7211643878138088,49,113,59.16355826973482,1317
54,Utah St.,MWC,18-16,109.16773647401192,56,96.45215868195784,68,0.8059869497884807,54,18,16,8,10,8-10,0.5952846054249533,0.5316967288266856,0.6386781586925173,0.5952846054249533,0.5316967288266856,0.6386781586925173,0.7842439532688106,0.8040273032253218,104.51979563826208,99.3552786221366,104.51979563826208,99.3552786221366,107.96791475559388,96.31319852445776,128.66033725659167,114.3570765235333,0.7949908455384602,9,-0.1341763095594222,1257.0,1176.0,1200.7,1.0468893145665028,0.9794286666111436,0,0.4444444444444444,-4.719310638614552,130,355,66.7020272150094,1429
55,Florida,SEC,20-14,109.8101859539386,46,97.04578076911238,78,0.80550458112214,55,20,14,9,9,9-9,0.6709303579402105,0.4950851828171202,0.7778930092975368,0.6709303579402105,0.4950851828171202,0.7778930092975368,0.7223871315276256,0.8489580016098504,105.8274837516542,97.70407230649349,105.8274837516542,97.70407230649349,111.39869983123155,98.82001659808874,114.9691492490884,104.89862610975256,0.7415802493839383,14,-0.0037771968762608,1216.0,1241.0,1170.6375,1.0387502536011362,1.0601061387491857,0,0.5,-0.9277505649413126,73,184,65.5282245762712,1196
56,SMU,Amer,24-9,107.87363684308396,71,95.4109811805775,45,0.8040526253250184,56,24,9,13,4,13-4,0.6078034081747672,0.48326242171593,0.6879232891379197,0.6078034081747672,0.48326242171593,0.6879232891379197,0.779783866546665,0.8748620010905568,104.4790071436369,99.43313885361292,104.4790071436369,99.43313885361292,108.45279160778868,95.619148455385,110.50699451624249,95.18459198016424,0.8476772693645529,7,0.0666553606386993,1209.0,1131.0,1167.0624999999998,1.0359342365982973,0.9690997697209875,0,0.7647058823529411,1.8412945392041336,38,45,68.33985245535823,1374
57,West Virginia,B12,16-17,108.55469140478698,64,96.09808411512095,55,0.8024494641073071,57,16,17,4,14,4-14,0.7445648391545047,0.5291615013680444,0.8853747305848311,0.7445648391545047,0.5291615013680444,0.8853747305848311,0.625980161535879,0.8251439719047374,108.18671744498177,95.640384063475,108.18671744498177,95.640384063475,111.25209283930582,97.74329988074136,115.61464308731922,104.6099982811964,0.7595602455031661,19,-0.002460074189552,1210.0,1327.0,1241.525,0.974607841163086,1.068846781176376,0,0.2222222222222222,-1.0928335726611142,76,180,67.94913952992884,1452
58,USC,P12,26-8,108.62469060711422,62,96.18221887643418,59,0.802028909491299,58,26,8,14,6,14-6,0.6333865558179786,0.443020194974169,0.7110187970265089,0.6333865558179786,0.443020194974169,0.7110187970265089,0.7558621089109459,0.8826951349139623,104.87477047190316,98.64824135852795,104.87477047190316,98.64824135852795,110.42731682672957,98.33975718528968,116.75577791162978,100.85317422204363,0.843408964501353,9,0.1373097295470728,1442.0,1383.0,1355.6625,1.0636865739075914,1.0201654172775303,0,0.7,4.084010711748356,21,6,66.1899315675254,1425
59,Virginia,ACC,21-14,107.37651037572113,79,95.12376584143762,42,0.8011296918943147,59,21,14,12,8,12-8,0.6668052972446267,0.4613645106870027,0.7463976008488346,0.6668052972446267,0.4613645106870027,0.7463976008488346,0.7099239749472024,0.803889641705408,107.42982647526766,99.05753701375448,107.42982647526766,99.05753701375448,111.91830325898243,97.58509424355356,120.80629599559175,104.01007142945268,0.8483293671185557,14,0.0209728207191804,1273.0,1262.0,1196.1999999999998,1.064203310483197,1.0550075238254475,0,0.6,-0.5130029420745243,68,122,59.34751888522463,1438
60,UAB,CUSA,27-8,111.81988598007688,29,99.1175235250798,120,0.8000659149661884,60,27,8,14,4,14-4,0.4749939035702281,0.4107668401590268,0.4638967905821466,0.4749939035702281,0.4107668401590268,0.4638967905821466,0.8512765921855882,0.8703255169083021,101.7691680756672,101.78059508487246,101.7691680756672,101.78059508487246,111.88195841576498,100.38944412296853,129.19091308066294,112.2193337961461,0.8347418300590379,4,0.018107915317101,1410.0,1224.0,1244.7125,1.132791708928769,0.9833596111551864,0,0.7777777777777778,-0.1069924983084056,64,134,68.89241663108294,1412
61,Seton Hall,BE,21-11,105.40165823591072,111,93.4465408245327,32,0.7997082302290328,61,21,11,11,8,11-8,0.6800389267044177,0.5039021516378102,0.762833937348981,0.6800389267044177,0.5039021516378102,0.762833937348981,0.7173936374510973,0.8166369800663873,107.195854002753,98.147232647571,107.195854002753,98.147232647571,108.42918557204987,95.21537281924527,121.21152331806952,106.54982042032708,0.8149697148791448,14,0.0824352804411234,1350.0,1322.0,1310.6375000000005,1.030033094581835,1.0086694452127305,0,0.5789473684210527,1.9185104616476416,36,30,67.57866440129719,1371
62,Vanderbilt,SEC,19-17,106.69183658824882,89,94.66118375013316,40,0.7983264185473142,62,19,17,7,11,7-11,0.6840397147160806,0.5102781953103315,0.7755397730579268,0.6840397147160806,0.5102781953103315,0.7755397730579268,0.7122594794421617,0.8549443998829682,106.6640912648716,98.14694339697704,106.6640912648716,98.14694339697704,106.51836183966654,96.57292484971376,115.2356803237298,101.74994430705551,0.8071042891820022,15,-0.0429794586433217,1245.0,1296.0,1255.2125,0.9918639274226476,1.0324944979435753,0,0.3888888888888889,-3.0787707695348705,99,269,67.42936904417955,1435
63,Vermont,AE,28-6,109.67803487736532,48,97.3256355520958,84,0.7980412770784251,63,28,6,17,1,17-1,0.3440240204232193,0.4917481804601691,0.2436774241322549,0.3440240204232193,0.4917481804601691,0.2436774241322549,0.9068014811373812,0.8415782263447401,98.99786473355596,105.17366795300956,98.99786473355596,105.17366795300956,113.629076585521,100.81926248433707,108.70574276518668,102.91446384554963,0.6523951142437567,2,-0.0139550943831671,1425.0,1125.0,1184.7375,1.2027980881840914,0.9495774380400722,0,0.9444444444444444,-0.7755615247835417,71,207,64.83210309914702,1436
64,Mississippi St.,SEC,18-16,107.64226443157146,76,95.56786939889346,48,0.7970943520234651,64,18,16,8,10,8-10,0.6769010427334221,0.5205995238667648,0.7661747887321106,0.6769010427334221,0.5205995238667648,0.7661747887321106,0.71306952130975,0.8365221852784822,106.0407638560646,97.73353085847812,106.0407638560646,97.73353085847812,108.58176637649422,96.70104977666804,118.11409733162836,106.79732178682237,0.7610163489175585,14,-0.0459650911186847,1267.0,1256.0,1237.575,1.023776336787669,1.0148879865866716,0,0.4444444444444444,-2.4045542406035527,91,276,65.48765353572594,1280
65,Kansas St.,B12,14-17,109.63208428294244,50,97.34995228588689,85,0.7967987131474458,65,14,17,6,12,6-12,0.7170555365193622,0.4565173898704373,0.8860035271972124,0.7170555365193622,0.4565173898704373,0.8860035271972124,0.6293173205403024,0.8235913239363554,106.55810148031358,95.95922834199364,106.55810148031358,95.95922834199364,114.33810329494337,98.43267671947704,130.66098680074705,113.3654030304256,0.836564196469591,17,-0.0322883654987731,1236.0,1297.0,1218.775,1.0141330434247502,1.064183298804127,0,0.3333333333333333,-2.133183085940401,87,245,66.44574881878815,1243
66,Fresno St.,MWC,23-13,105.07258024283811,120,93.504224189002,34,0.7927224570793796,66,23,13,8,9,8-9,0.5318806840603579,0.4050928066027494,0.6583755708908344,0.5318806840603579,0.4050928066027494,0.6583755708908344,0.8183519957127184,0.8719437338172809,102.82568515315263,100.8276343885764,102.82568515315263,100.8276343885764,105.56011218433852,94.66210428709704,100.60720741366832,96.03712542691324,0.6305609821319289,6,-0.0603590088887608,1089.0,1038.0,1067.3,1.0203316780661482,0.9725475498922516,0,0.4705882352941176,-3.961350256377028,118,298,61.509721237693576,1201
67,Saint Louis,A10,23-12,108.50053656313538,65,96.74734184429704,74,0.7889322045013349,67,23,12,12,6,12-6,0.5763738938364336,0.539792813308407,0.5889345304364018,0.5763738938364336,0.539792813308407,0.5889345304364018,0.8111492901787608,0.8105952637840605,104.39667929533576,100.5025444036138,104.39667929533576,100.5025444036138,110.2222792415426,96.67220429863944,113.40067679158018,109.3344127535286,0.6034679162186714,6,-0.0231116666011576,1348.0,1222.0,1243.85,1.0837319612493468,0.982433573180046,0,0.6666666666666666,-1.515315753501195,78,223,68.02164524152356,1387
68,Marquette,BE,19-13,107.7002625256212,73,96.55039149300327,69,0.7784747567776976,68,19,13,11,8,11-8,0.711175786220531,0.5944655120334718,0.762755195375532,0.711175786220531,0.5944655120334718,0.762755195375532,0.7014927049151385,0.7645192782140668,107.01896951854488,97.37331636355576,107.01896951854488,97.37331636355576,112.64007757810516,94.93964767157634,119.78157569167848,105.4889307122037,0.8117213925553933,13,0.0693849204659307,1440.0,1358.0,1353.0125,1.0642917194039228,1.0036862187156437,0,0.5789473684210527,0.5426736925596274,51,44,71.18117694809158,1266
69,Tulane,Amer,14-15,110.78340875286938,37,99.38062318025374,123,0.7771489563329468,69,14,15,10,8,10-8,0.6327068379239659,0.4861387482436562,0.6867469337724507,0.6327068379239659,0.4861387482436562,0.6867469337724507,0.7538344335698401,0.8773396428320933,104.51664050102252,97.97906876386529,104.51664050102252,97.97906876386529,114.11715946613576,98.71467380152788,123.2236410228814,110.06525769014657,0.7856103956190283,6,-0.1199815656580261,1337.0,1281.0,1254.775,1.0655296766352536,1.0209001613835151,0,0.5555555555555556,-5.117086539247545,137,350,67.91626932022655,1408
70,Clemson,ACC,17-16,109.4237352072488,52,98.25091334226327,99,0.7753180861479424,70,17,16,8,12,8-12,0.6783710644159533,0.5285643107217493,0.7522196891294202,0.6783710644159533,0.5285643107217493,0.7522196891294202,0.7361224740523679,0.8501795132834005,107.2003808932621,99.1053643450819,107.2003808932621,99.1053643450819,108.99931605478191,98.8342080509208,112.93347234490057,99.18486846926513,0.816506336377673,9,-0.0480587225093535,1386.0,1401.0,1329.7625,1.0422913866197911,1.0535715964316936,0,0.4,-3.7195539862010927,111,280,66.38502974309908,1155
71,Oregon,P12,20-15,109.64712915405396,49,98.69150299406692,112,0.7704028042381117,71,20,15,11,9,11-9,0.6590196148462224,0.5527092887026543,0.7058896630679931,0.6590196148462224,0.5527092887026543,0.7058896630679931,0.7304457139956844,0.7768559461059279,106.33586310653692,97.85310197746836,106.33586310653692,97.85310197746836,109.2817868676062,97.10469221330808,121.9252624551059,106.93738632469986,0.8188231950018596,10,0.004374234900567,1452.0,1422.0,1400.3375000000003,1.036892891892133,1.0154694850348571,0,0.55,-2.3878314172379085,90,168,67.6528680088464,1332
72,Furman,SC,22-12,113.64232579290402,20,102.36709799758624,182,0.7688168841896397,72,22,12,12,6,12-6,0.4995360552794977,0.4922935545576479,0.4892846682411245,0.4995360552794977,0.4922935545576479,0.4892846682411245,0.8547906455791439,0.8236375845616053,103.76996462735896,102.95388971481596,103.76996462735896,102.95388971481596,113.8973676965459,99.34695890713716,109.38495618416933,103.90308712670732,0.6436564256226077,2,-0.0744447170457575,1385.0,1175.0,1176.8875,1.1768329598198637,0.998396193348982,0,0.6666666666666666,-4.480101976693703,125,315,65.02626420901068,1202
73,Wyoming,MWC,25-9,107.85630129077748,72,97.28599472160803,83,0.7660544250380449,73,25,9,13,5,13-5,0.5856575329203709,0.4565498117054574,0.6407273051930835,0.5856575329203709,0.4565498117054574,0.6407273051930835,0.785302429069624,0.8379538452096044,104.34853019433793,100.02494535031376,104.34853019433793,100.02494535031376,109.89962686938593,99.09299814005492,105.10715787983546,98.98467966740152,0.6660060503455482,8,0.1109306974961954,1280.0,1217.0,1201.4875,1.0653460814199067,1.0129110789750206,0,0.7222222222222222,1.928060609529447,35,10,65.77242545393854,1461
74,BYU,WCC,24-11,108.4028830935064,67,97.84470393655218,90,0.7646673486344413,74,24,11,9,6,9-6,0.5867201822912586,0.5622381691553804,0.5996440065893527,0.5867201822912586,0.5622381691553804,0.5996440065893527,0.7747831205832523,0.8178854312131099,105.04004569238128,98.86565066075512,105.04004569238128,98.86565066075512,106.5417571814068,99.54359208437828,118.88309821500548,108.50696002648908,0.740823425891097,8,0.0646437338166485,1094.0,1079.0,1054.6875,1.037274074074074,1.023051851851852,0,0.6,0.3276738765804284,53,48,67.84442010245763,1140
75,Rutgers,B10,18-14,106.59615314250176,92,96.30878637848424,64,0.7626223287404136,75,18,14,12,8,12-8,0.6685457873029349,0.3497761602423793,0.8057684997564921,0.6685457873029349,0.3497761602423793,0.8057684997564921,0.7075409154059422,0.8877544182531315,107.4713514775483,99.97395073507376,107.4713514775483,99.97395073507376,107.34854678963886,94.93347488189636,121.42122199118364,105.41683490039108,0.8355451408951652,13,0.0380354376581549,1335.0,1326.0,1307.0124999999998,1.0214133376689207,1.0145274050554225,0,0.6,-0.7125833981252104,70,91,64.98550142317195,1353
76,New Mexico St.,WAC,27-7,105.99714658076232,100,96.01515635213686,54,0.757205696609035,76,27,7,13,4,13-4,0.5018141789519434,0.4614943044589628,0.4677242093000044,0.5018141789519434,0.4614943044589628,0.4677242093000044,0.846449753390437,0.8506424896470718,102.25691621838271,100.2329845521809,102.25691621838271,100.2329845521809,104.60786814824944,96.65955190242538,117.67144860458674,97.19477222054144,0.9001204861552969,4,0.0944649023550366,1211.0,1071.0,1159.5749999999998,1.0443481447944292,0.9236142552228188,0,0.7647058823529411,0.7001223683136539,50,20,66.12567227184132,1308
77,Chattanooga,SC,27-8,107.29955690374928,81,97.25487947908512,82,0.7558993679260267,77,27,8,14,4,14-4,0.4970871420090213,0.4586225487351265,0.4907141377464776,0.4970871420090213,0.4586225487351265,0.4907141377464776,0.8532771806289663,0.8480983234852878,104.98887563789016,103.67170825496216,104.98887563789016,103.67170825496216,105.6729884326932,98.22882834241962,104.94393128208496,88.55570383411109,0.8757337978145185,4,0.064559034058473,1318.0,1197.0,1205.2375,1.0935603978468975,0.9931652475134568,0,0.7777777777777778,0.2021461502234223,55,49,64.61519484381154,1151
78,South Dakota St.,Sum,30-5,114.06830842128934,18,103.47857298605444,209,0.7540774317860179,78,30,5,18,0,18-0,0.4009679329337032,0.5051025330324981,0.3113184096326111,0.4009679329337032,0.5051025330324981,0.3113184096326111,0.887975838504147,0.8263319119806574,102.64767320529398,106.15885253258178,102.64767320529398,106.15885253258178,114.54613315232326,103.40126324747486,111.06891198605727,101.64699032968012,0.7348589091818455,3,0.0861984954390164,1568.0,1289.0,1276.225,1.228623479402143,1.010009990401379,0,1.0,1.4835270108257368,43,26,69.59618036881126,1355
79,Santa Clara,WCC,21-12,110.63918926109324,39,100.38429480026936,136,0.7537268586205284,79,21,12,10,5,10-5,0.5683937470899945,0.490385003208072,0.6072086717399563,0.5683937470899945,0.490385003208072,0.6072086717399563,0.7784142778465998,0.8603711789230938,103.38562828409545,99.27883370513636,103.38562828409545,99.27883370513636,112.1013443344254,102.37385865555407,118.49024718440106,104.9933980779727,0.8007090125147283,10,0.0058604662047639,1190.0,1150.0,1095.4,1.0863611466131091,1.0498448055504837,0,0.6666666666666666,-1.6968320185856005,83,166,70.86260642510844,1365
